headlines,text
CBI questions 4 senior RBI officials over $2.1-bn PNB fraud,"The CBI has questioned four senior RBI officials in connection with $2.1-billion PNB fraud linked to jewellers Nirav Modi and Mehul Choksi. They are being questioned over alleged lapses in PNB's audit, because of which discrepancies were not detected. Officials are also reportedly being questioned over alleged benefits to Choksi's Gitanjali group due to 80:20 gold import scheme."
Pune civic body gets specialised bicycle department,"The Pune Municipal Corporation has opened a special bicycle department in a bid to create awareness and encourage people to use bicycles for commuting. The department's role will include planning bicycle tracks, parking and getting funding from the central government. The move comes after the success of another bicycle sharing plan, which aimed to provide bicycle services to citizens."
Viral video shows garland thrown at Rahul land perfectly,"A video showing a man from the crowd at Congress President Rahul Gandhi's roadshow in Karnataka throw a garland at him has gone viral. The garland landed perfectly around Gandhi's neck, but he immediately took it off. Rahul is currently campaigning for the Karnataka Assembly elections and recently met 111-year-old Lingayat seer Sri Shivakumara Swami, along with CM Siddaramaiah. "
Lalu Yadav's son Tej Pratap to marry Aishwarya Rai: Reports,"Jailed RJD chief Lalu Prasad Yadav's 29-year-old son Tej Pratap will be getting married to Aishwarya Rai, the granddaughter of ex-Bihar CM Daroga Prasad Rai, reports said. Lalu's wife Rabri Devi had earlier said they wanted a ""homely, accomplished daughter-in-law"" for their elder son. ""We would not insist on being given dowry except, maybe, a cow,"" Lalu had said."
NIA arrested 81 people in 23 cases related to ISIS: Govt,"Addressing the Lok Sabha, Minister of State for Home Hansraj Gangaram Ahir said that the National Investigation Agency has arrested 81 people in 23 cases linked to terror group ISIS. He added that 39 people accused in the incidents are absconding. Most cases pertain to the accused receiving or providing funds to people for visiting areas under ISIS influence."
Pre-univ science books in K'taka to be available in Kannada,"Starting next academic year, science textbooks for pre-university level across Karnataka will be available in Kannada, officials have said. The books will be made available in all government institutions across the state free of cost. Although the pre-university education department planned a similar move in 2013-14, it failed to materialise due to some technical issues."
1-yr-old undergoes successful liver transplant in Mumbai,"A one-year-old baby weighing 6.5 kg has undergone a successful liver transplant in Navi Mumbai, becoming the smallest infant to successfully undergo such a procedure in Maharashtra. The baby, who hails from Gujarat, was diagnosed with critical end-stage liver disease. The surgery was performed in February after his aunt volunteered to donate a part of her liver."
India ranks 9th globally in cryptojacking activities: Report,"India is the ninth most affected country in the world and ranks second in Asia-Pacific Japan region in cryptojacking activities, according to a report by cybersecurity firm Symantec. Cryptojacking is the secret use of a computing device to mine cryptocurrency with the use of malware. Such attacks rose by 8,500% around the globe in 2017, the report further said."
Being Human licensee stock fell 15% after Salman's verdict,"Shares of Mandhana Retail Ventures, which is the licensee of Salman Khan's Being Human, fell as much as 15% from day's high after the actor was convicted in the 1998 blackbuck poaching case. However, shares recovered the losses and ended the day 1% lower. The court has sentenced Salman to five years in prison and imposed a fine of â¹10,000."
Salman Khan is 'Qaidi Number 106' at Jodhpur jail,"Salman Khan is 'Qaidi Number 106' at the Jodhpur Central Jail where he is lodged after being sentenced to five years imprisonment in the 1998 blackbuck poaching case. The actor will spend the night at the jail, with the sessions court hearing his bail plea on Friday. Rape-accused self-styled godman Asaram Bapu is also lodged in the same jail."
Salman jailed because he is Muslim: Pak Foreign Minister,"After a Jodhpur court sentenced Salman Khan to five years in prison, Pakistan Foreign Minister Khawaja Asif said the Bollywood actor was jailed because he is Muslim. ""Lives of those who are Muslims, untouchables or Christians are not valued in India,"" he added. Asif further said Salman would not have been given such a harsh sentence if he was Hindu."
Crowd chants 'Tiger Zinda Hai' as Salman is taken to jail,"Salman Khan's fans chanted ""Tiger Zinda Hai"" while waiting to catch a glimpse of the actor outside a Jodhpur court after he was given a prison sentence in the 1998 blackbuck poaching case on Thursday. Salman has been sentenced to five years in prison and imposed a fine of â¹10,000. ""Salman is our bhai. There's politics involved,"" a fan said. "
Can recover losses from Nirav Modi scam in 6 months: PNB CEO,"PNB CEO Sunil Mehta has said the bank will recover its losses from the $2.1-billion scam involving jewellers Nirav Modi and Mehul Choksi within six months. He said that PNB has bad loans worth â¹57,000 crore which ""can become a goldmine for the bank"" and bring back PNB's profitability. The bank will also monetise its non-core assets, he added."
"India whitewash Pakistan, SL; enter quarters of team event","India's badminton team whitewashed Sri Lanka and Pakistan 5-0 each in the group stage at the Commonwealth Games 2018 on Thursday to enter quarter-finals of the mixed team event. Ace Indian shuttler Saina Nehwal defeated Sri Lanka's MD Beruwelage 21-8, 21-4 and Pakistan's Mahoor Shahzad 21-7, 21-11 in her solo matches. Further, Kidambi Srikanth also registered wins in his matches."
"Star India owns rights worth â¹22,485 crore of Indian cricket","After acquiring broadcast rights of Indian cricket team's home series for the next five years for â¹6,138.1 crore, Star India now owns â¹22,485 crore worth of media rights for cricket in India. It had acquired the IPL's global media rights with a consolidated bid of â¹16,347.5 crore last year. Star India also owns broadcast rights of all major ICC tournaments."
