headlines,text
Indian Youth Congress posts wrong pic while wishing athlete,"The youth wing of the Indian National Congress party took to Twitter to wish 16-year-old shooter Manu Bhaker for her gold medal win at ISSF shooting World Cup, but instead used the image of another shooter Mehuli Ghosh. Bhaker is making her international debut at the tournament and grabbed the gold medal in women's 10m Air Pistol event on Sunday."
Man sues airline after flight lands at wrong airport,"A man is suing Southwest Airlines for $74,999 (â¹49 lakh) after his flight mistakenly landed at the wrong US airport in 2014. Claiming he developed a fear of flying, he is seeking damages for ""mental anguish"". Passengers had claimed they felt a hard brake and were thrown forward when the flight landed on the shorter runway at the wrong airport. "
Antibody suppresses HIV-like virus for 6 months in monkeys,"An antibody developed by US-based researchers has successfully suppressed an HIV-like virus in monkeys for six months. After infecting the rhesus macaques, researchers administered them with antiretroviral therapy for 96 weeks. Further, infusing them with the antibody and an immune stimulant showed successful suppression in half of the group without additional treatment."
Thousands protest in J&K after 6 killed in Army firing,"Thousands of people in J&K on Monday held protests across the state after the Army reportedly killed four civilians and two suspected militants. The incident occurred after a car refused to stop at a checkpoint outside a Shopian military base and militants inside fired at the soldiers, army officials said. Internet connectivity and rail services were suspended in the region. "
UP man attempts suicide after being forced to drink urine,"A man tried to commit suicide in Uttar Pradesh's Saharanpur on Monday after he was allegedly thrashed and forced to drink urine. He was assaulted after a village Panchayat accused him of having illicit relationships with a girl. Seeking police action, the man said, ""They accused me of having illicit relations with a girl but I don't even know her."""
"May go abroad for recovery, allow me few holidays: Goa CM","Addressing Goa residents in a video message on Monday, Goa CM Manohar Parrikar said that he might go abroad for a few days for full recovery. ""I hope you continue to bless me, and also allow me to take a few days holidays,"" the CM added. Parrikar has been admitted to hospital thrice in one month due to his ailments."
Centre to launch TV shows in J&K which promote peace,"The Home Affairs Ministry along with Doordarshan is planning to air TV shows in J&K that will promote ideas of secularism, peace, and patriotism. The shows, aimed at exposing Kashmir's audiences to ""different cultures of India"", will be themed to promote India's democratic values and communal harmony, officials said. They will also show security forces in a positive light. "
Air India flight diverted after flyer suffers heart problem,"A San Francisco-bound Air India flight from New Delhi was diverted to Sapporo in Japan after a medical emergency onboard, the airline said on Monday. A passenger on the flight had suffered a heart problem, the airline added. In a similar instance on Sunday, a New York-New Delhi United Airlines was diverted and subsequently cancelled after a medical emergency onboard. "
Railways will assist production of cheap sanitary pads: Min,"Union Railways Minister Piyush Goyal on Monday said he was looking to facilitate manufacturing units for cheap and bio-degradable sanitary napkins at 8,000 stations across India. Adding that he was in talks with Women and Child Development Minister Maneka Gandhi, he said, ""Railway stations have terraces where they can work. Machines used for the purpose are also not that expensive."""
Rajasthan Guv found positive for swine flu after 3 tests,"Rajasthan Governor Kalyan Singh has been found positive for swine flu after he underwent the test thrice due to contradictory reports. After being found negative for swine flu in a re-test at a Delhi hospital, he took the test again at a Rajasthan government hospital and was declared H1N1 positive. He has sought a high-level inquiry for getting faulty reports."
"Vegetables, fruits marketing startup Ninjacart raises $1 mn","Bengaluru-based agri-marketing startup Ninjacart has raised about $1.1 million (â¹7 crore) from venture debt firm Trifecta Capital, the company confirmed. The funds will be used to strengthen its supply chain infrastructure, the startup said. Founded in 2015, Ninjacart is a vegetables and fruits marketing platform that connects farmers directly with businesses."
There's only one person named 'Oscar' who has won an Oscar,"Lyricist Oscar Hammerstein II is the only person named 'Oscar' to win at the Academy Awards. He was co-winner of two Oscar awards in the Best Original Song category. He won his first Oscar for the song 'The Last Time I Saw Paris' in 1942. Interestingly, actor Oskar Werner was once nominated for Best Actor at the event in 1966."
Will fill the vacuum left by Jayalalithaa: Rajinikanth ,"In his first public address since announcing his entry into politics, actor Rajinikanth on Monday said he will fill the vacuum left in Tamil Nadu due to AIADMK leader Jayalalithaa's demise and ill-health of DMK leader Karunanidhi. ""God is on my side,"" Rajinikanth added. He was speaking at the unveiling of former CM MG Ramachandran's statue at a  Chennai university. "
Low-cost Android phones found to have pre-installed malware,"Russia-based security firm Dr.Web has discovered a malware called Triada that is infecting low-cost Android phones even before they are turned on for the first time. Triada downloads components to perform actions including data theft, spying on messages or hijacking web browsing. Researchers have detected the malware in over 40 Android device models so far including China's Leagoo and Doogee."
"MPs disrupt Parliament over PNB scam, Cauvery verdict","Parliamentary proceedings were disrupted in Lok Sabha and Rajya Sabha on Monday as MPs protested over various issues including the $2-billion PNB scam and asked the government about Nirav Modi's whereabouts. Andhra Pradesh MPs jumped into the Well in Lok Sabha demanding a special category status for the state. Meanwhile, Tamil Nadu MPs protested over the Cauvery river water verdict. "
