headlines,text
"Court calls CBI 'Muddai Sust, Gawah Chust' in 37-yr-old case","A special court in Delhi has described the CBI as ""Muddai Sust, Gawah Chust"" (the complainant is lazy, but witness is active), in a pending 37-year-old case. The remarks come after the CBI transferred a prosecutor from the court without posting another in advance. The case relates to the theft of an antique idol from an ancient Allahabad temple."
Facebook tests facial recognition for unlocking accounts,"Social media giant Facebook is reportedly testing a facial recognition feature, codenamed Project Aloha, for account login and verification. The feature will be available on devices which have already been used to login. ""It is another step, alongside two-factor authentication via SMS, that were taking to make sure account owners can confirm their identity,"" Facebook said in a statement."
"â¹22,800 device to mop and clean floors made","South Korea-based robot cleaner manufacturer Everybot has developed a â¹22,800 remote-controlled device named 'Everybot' to vacuum clean and mop floors. The oval-shaped device features multi-directional sensors to avoid obstacles and vertical drop-offs like staircases, or countertops. It also has a light sensor, which allows it to move into open space after mopping under furniture or the bed."
SEC charges two ICO operators with fraud ,"The US Securities and Exchange Commission (SEC) on Saturday charged two Initial Coin Offering (ICO) operators, REcoin and DRC World, with fraud. In a statement, the SEC accused the owner of the companies Maksim Zaslavskiy of selling unregistered securities and coins that don't exist to investors. Zaslavskiy allegedly told the investors they could expect ""sizeable returns"" from each operation."
Uber adds feature for riders to learn sign language,"Ride-hailing startup Uber has added a feature in its main app which offers basic sign language tips for riders to communicate with drivers having hearing impairments. The feature appears as a card in the users' feed and offers to teach phrases like ""hello"" and ""thank you"". Users can also learn how to spell names in American sign language."
Kalanick's Board move disappointing and unusual: Uber CEO,"Ride-hailing startup Uber's CEO Dara Khosrowshahi has called Travis Kalanick's decision on appointing board Directors as ""disappointing"" and ""highly unusual"". In a letter to Uber's staff, Khosrowshahi said that Kalanick did not discuss the move with him or the Board. Kalanick on Friday appointed former Xerox Corporation CEO Ursula Burns and former Merrill Lynch CEO John Thain to the Board."
Tropical forests found to emit more carbon than they soak up,"Using 12 years (2003-2014) of satellite imagery across the Americas, Africa, and Asia, US-based scientists have found tropical forests now emit more carbon than they capture, countering their role as a net carbon ""sink"". The study found the forests contribute about 425 trillion grams of carbon annually, more than the emissions from all cars and trucks in the US."
Canada spent â¹57L to avoid paying â¹3L for teen's treatment ,"The Canadian government has spent over â¹57 lakh in legal fees over 16 months to avoid paying for a dental treatment, costing around â¹3 lakh, for a First Nations teenager. The teenager's family had requested the government to fund the treatment under its benefit program; however, the government rejected the request saying her condition wasn't serious enough for the treatment."
Released turtle carries caretaker's ashes out to the sea,"Picasso, a rescued green sea turtle, was released back into the Gulf of Mexico on Saturday, carrying the ashes of a US oceanographer who founded the rehabilitation centre that helped nurse it back to health. Hundreds of well-wishers had come in for the sunset ceremony to honour the Texas-based oceanographer Tony Amos, who passed away aged 80."
Former Tesco executives pressured staff 'to cook books',"Three former executives of UK's biggest retailer Tesco were ""cooking the books"" to support Tesco's share price and secure huge compensation packages, prosecutors told a London court. The executives abused their positions to encourage the manipulation of profit figures, and lied to auditors, the court heard. Tesco announced in 2014 that its profit forecast had been overstated by $335 million."
India to get its first shipment of US crude oil tomorrow,"India, the world's third-largest oil importer, will receive its first ever shipment of US crude oil on Monday. The government has encouraged state-controlled refiners to buy US and Canadian crude from US Gulf coast as it looks at cheaper alternatives. ""We expect to buy one shipload of US crude every month through tenders,"" said Indian Oil Corporation Chairman Sanjiv Singh."
Blessing it doesn't happen often: Saif on Mumbai stampede,"Actor Saif Ali Khan, while talking about the recent stampede at Mumbai's Elphinstone Railway Station, said, ""The fact that it doesn't happen more often is a blessing...because it's threatening to happen all the time."" He further said that the kind of population and infrastructure we have burdens any society, and it's great that people are now discussing the issue. "
Singer Marilyn Manson injured as stage props fall on him,American singer Marilyn Manson got injured onstage during a concert in New York when stage props which were shaped like two giant guns tumbled over him. Manson's representative said that he was taken to a hospital. Certain eyewitnesses claim he was performing a song when he tried climbing onto the guns and fell backward and the props fell upon him. 
Twin pilots born 30 mins apart land final flights 30 secs apart,"Twin brothers and airline pilots, Captain Jeremy Hart and Captain Nick Hart celebrated their 60th birthdays by landing their respective final flights 30 seconds apart at Heathrow Airport in London on Thursday. The twins, who were born 30 minutes apart, have clocked up almost 45,000 flying hours and flown more than two million passengers between them."
29 injured after stadium barrier collapses in football match,As many as 29 football spectators were injured with five of them being seriously injured after a barrier collapsed at a stadium in the northern French city of Amiens during a football match. A fence separating the visiting Lille fans from the pitch gave away as the fans surged forward to celebrate their side's goal against the host club.
