headlines,text
LIC settled a record 99.92% of death claims last fiscal,"Life Insurance Corporation has pulled off a record claim performance by settling 99.92% of death claims in 2016-17, against the industry average of 95%. LIC is now looking to settle 99% claims on month-on-month basis in the future, a source stated. Further, prompt handling of queries by SMS-based helpline has brought down the number of complaints drastically, the source added."
Dutt won't dance around trees in my upcoming film: Director,"Aarambhh Singh, director of Sanjay Dutt's upcoming film 'Malang' has said that he won't make Dutt dance around trees just because it's a romantic film. ""We're not showing him as a young lover boy, he's playing around his age. Love and romance can happen at any age. We will give a new definition to love through this film,"" said Singh."
Ram Gopal Varma slammed for sharing a photo of Sania Mirza,"Filmmaker Ram Gopal Varma was slammed on social media after sharing an inappropriate picture of tennis player Sania Mirza. Varma used the picture to promote his short film 'Meri Beti Sunny Leone Banna Chaahti Hai', talking about a girl whose father refused to let her play tennis beyond a certain age because she would have to wear skirts."
Bhabi Ji Ghar Par Hai! actress Saumya robbed in Istanbul,"Television actress Saumya Tandon, known for her role in 'Bhabi Ji Ghar Par Hai!' was robbed by her cab driver in Istanbul, Turkey. The driver stopped in the middle of the road, put his hand inside Saumya's wallet and took approximately â¹60,000 from her. Saumya added that the police couldn't help her as she didn't have a cab receipt."
SRK reacts to user 'thanking' him for making her a meme,"Actor Shah Rukh Khan responded to a Twitter user called Sejal Badala, after she ""thanked"" him for making her a meme. This happened after the posters and title of Shah Rukh's upcoming film 'Jab Harry Met Sejal' were unveiled. Shah Rukh apologised to her and tweeted, ""Hope u like my next film title better..it's called Badala oops Badle ki Aag.""n"
Govt proposes NEET-like exam to recruit lower courts judges,"The government has proposed to the Supreme Court an NEET-like examination to recruit judges to the lower judiciary. There were vacancies of 4,452 judges in subordinate courts in India as per the figures released on December 31, 2015. Besides the NEET model, the law ministry has also proposed a ""centralised examination"" that could be held by a ""recruitment body""."
Man kills boy whose balloon burst near grandson's face,"A man killed his 12-year-old neighbour in Ghaziabad and buried his body in his home, after having an altercation with him. The boy, Sameer, reportedly blew a balloon which burst near the man's grandson's face, after which the altercation started. Sameer went missing the same day. The police summoned the man after suspicion following which he revealed the truth."
"Man kills girlfriend, commits suicide in hotel on birthday","A 25-year-old married man committed suicide after murdering his girlfriend on his birthday at a hotel in Haryana on Saturday. Johnny Tanwar allegedly left a suicide note claiming he killed his girlfriend because she was threatening him with false rape charges. Tanwar, who has three children, called his girlfriend to a hotel room under the pretext of throwing a party."
"Gave birth to boy, hospital handed us girl: Delhi couple","Sonia Prajapati, a 25-year-old Delhi woman has claimed that she gave birth to a boy on June 2 at Delhi's Safdarjung Hospital but the central government-run institute handed her a baby girl. The couple is now waiting for the report of a DNA test to confirm the identity of the baby. The hospital, however, denied any mistake."
Cristiano Ronaldo becomes father to surrogate twins,"Real Madrid winger Cristiano Ronaldo has become a father to twins, a boy and a girl, via a surrogate mother. As per reports in Portuguese media, the twins, named Eva and Mateo, were born on Thursday to a woman on the West Coast of USA. The footballer already has a six-year-old son, named Cristiano Ronaldo Jr."
Pak-born London terrorist was trying for a job at Wimbledon,"Pakistan-born London terrorist Khuram Butt, who masterminded last Saturday's London Bridge attack, was trying to land a job with a firm that provides security at Wimbledon and other sporting events. The 27-year-old had previously worked six months with the London Underground metro before quitting in October. Butt and his aides rammed a high-speed van into pedestrians on the London Bridge."
I crave games like these: Kohli on do-or-die clash vs SA,"Indian captain Virat Kohli has said he craves 'important' games like Sunday's virtual knockout encounter against South Africa in the Champions Trophy. ""You want to be a part of those matches that are as important as this one and then if you perform in that and your team gets across the line, it's a different feeling"", Kohli added."
Israel to offer 'fire & forget' missile under Make in India,"Israel is set to offer manufacturing of Spike hand held 'fire and forget' anti-tank guided missile (ATGM) to India under Make in India. This comes as Navy Chief Admiral Sunil Lanba, also the Chairman of Chiefs of Staff Committee, will be on a four-day visit to Israel from Sunday. Lanba's visit will be to understand regional security, according to reports."
Sharapova pulls out of Wimbledon due to muscle tear,Russian tennis star Maria Sharapova pulled out of the Wimbledon qualification round due to a muscle tear that she sustained during last month's Italian Open. Sharapova was looking to make a return to Grand Slam tennis after returning from a 15-month ban for taking the banned drug meldonium. Sharapova had been denied a wild card entry at 2017 French Open.
Flight diverted after flyers overhear 3 men saying 'bomb',"A Ljubljana-London easyJet flight was diverted on Sunday and three passengers were arrested after they allegedly used the words ""bomb"" and ""explosive"" during the journey. The flight landed in Germany, where the police destroyed their bags in a controlled explosion and said they were suspected of planning ""serious state-threatening violence."" Meanwhile, all 151 flyers onboard were evacuated safely."
Babies' preference for faces begins in the womb: Study,"In a first, researchers have studied visual cognition abilities of babies before they were born, by projecting images over wombs of pregnant women. Ultrasound imaging showed that foetuses at 34 weeks gestation turned their heads more often to look at face-like images over other shapes. To confirm their findings, researchers flashed inverted face-like images to which foetus had different responses."
